"Date","HBName","BNFcompound","StandardisedQuantityPrescribedPerMonth","month"
2022-07-01,"Highland","Hydrochlorothiazide",0.210016238368946,7
2022-08-01,"Highland","Hydrochlorothiazide",0.263061576926051,8
2022-09-01,"Highland","Hydrochlorothiazide",0.151558110163157,9
2022-10-01,"Highland","Hydrochlorothiazide",0.264144134855788,10
2022-11-01,"Highland","Hydrochlorothiazide",0.21542902801763,11
2022-12-01,"Highland","Hydrochlorothiazide",0.228419723174472,12
2023-01-01,"Highland","Hydrochlorothiazide",0.160218573601052,1
2023-02-01,"Highland","Hydrochlorothiazide",0.218676701806841,2
2023-03-01,"Highland","Hydrochlorothiazide",0.221924375596051,3
2023-04-01,"Highland","Hydrochlorothiazide",0.225172049385262,4
2023-05-01,"Highland","Hydrochlorothiazide",0.192695311493157,5
2023-06-01,"Highland","Hydrochlorothiazide",0.184034848055262,6
2023-07-01,"Highland","Hydrochlorothiazide",0.238162744542104,7
2023-08-01,"Highland","Hydrochlorothiazide",0.182952290125525,8
2023-09-01,"Highland","Hydrochlorothiazide",0.23599762868263,9
2023-10-01,"Highland","Hydrochlorothiazide",0.151558110163157,10
2023-11-01,"Highland","Hydrochlorothiazide",0.213263912158157,11
2023-12-01,"Highland","Hydrochlorothiazide",0.154805783952367,12
2024-01-01,"Highland","Hydrochlorothiazide",0.200273217001315,1
2024-02-01,"Highland","Hydrochlorothiazide",0.199190659071578,2
2024-03-01,"Highland","Hydrochlorothiazide",0.207851122509472,3
2024-04-01,"Highland","Hydrochlorothiazide",0.165631363249736,4
2024-05-01,"Highland","Hydrochlorothiazide",0.201355774931051,5
2024-06-01,"Highland","Hydrochlorothiazide",0.125576719849473,6
2024-07-01,"Highland","Hydrochlorothiazide",0.184034848055262,7
2024-08-01,"Highland","Hydrochlorothiazide",0.192695311493157,8
2024-09-01,"Highland","Hydrochlorothiazide",0.17104415289842,9
2024-10-01,"Highland","Hydrochlorothiazide",0.21542902801763,10
2024-11-01,"Highland","Hydrochlorothiazide",0.145642704332809,11
2024-12-01,"Highland","Hydrochlorothiazide",0.176456942547104,12
2019-01-01,"Lanarkshire","Hydrochlorothiazide",0.210445086129643,1
2019-02-01,"Lanarkshire","Hydrochlorothiazide",0.285273324703774,2
2019-03-01,"Lanarkshire","Hydrochlorothiazide",0.271084337349398,3
2019-04-01,"Lanarkshire","Hydrochlorothiazide",0.280195160808523,4
2019-05-01,"Lanarkshire","Hydrochlorothiazide",0.233968933585582,5
2019-06-01,"Lanarkshire","Hydrochlorothiazide",0.263765807029772,6
2019-07-01,"Lanarkshire","Hydrochlorothiazide",0.267947824355272,7
2019-08-01,"Lanarkshire","Hydrochlorothiazide",0.265259384646022,8
2019-09-01,"Lanarkshire","Hydrochlorothiazide",0.236657373294832,9
2019-10-01,"Lanarkshire","Hydrochlorothiazide",0.284601214776461,10
2019-11-01,"Lanarkshire","Hydrochlorothiazide",0.264811311361147,11
2019-12-01,"Lanarkshire","Hydrochlorothiazide",0.239420491884895,12
2020-01-01,"Lanarkshire","Hydrochlorothiazide",0.233968933585582,1
2020-02-01,"Lanarkshire","Hydrochlorothiazide",0.251219755053271,2
2020-03-01,"Lanarkshire","Hydrochlorothiazide",0.265856815692522,3
2020-04-01,"Lanarkshire","Hydrochlorothiazide",0.269142686448272,4
2020-05-01,"Lanarkshire","Hydrochlorothiazide",0.22661306382555,5
2020-06-01,"Lanarkshire","Hydrochlorothiazide",0.220078661754456,6
2020-07-01,"Lanarkshire","Hydrochlorothiazide",0.260479936274022,7
2020-08-01,"Lanarkshire","Hydrochlorothiazide",0.252563974907896,8
2020-09-01,"Lanarkshire","Hydrochlorothiazide",0.227994623120581,9
2020-10-01,"Lanarkshire","Hydrochlorothiazide",0.241212785024395,10
2020-11-01,"Lanarkshire","Hydrochlorothiazide",0.217576919247237,11
2020-12-01,"Lanarkshire","Hydrochlorothiazide",0.276535895648711,12
2021-01-01,"Lanarkshire","Hydrochlorothiazide",0.211789305984268,1
2021-02-01,"Lanarkshire","Hydrochlorothiazide",0.236433336652395,2
2021-03-01,"Lanarkshire","Hydrochlorothiazide",0.180498854923828,3
2021-04-01,"Lanarkshire","Hydrochlorothiazide",0.24285572040227,4
2021-05-01,"Lanarkshire","Hydrochlorothiazide",0.182216469182515,5
2021-06-01,"Lanarkshire","Hydrochlorothiazide",0.255401772378771,6
2021-07-01,"Lanarkshire","Hydrochlorothiazide",0.204918848949517,7
2021-08-01,"Lanarkshire","Hydrochlorothiazide",0.216419396594643,8
2021-09-01,"Lanarkshire","Hydrochlorothiazide",0.20469481230708,9
2021-10-01,"Lanarkshire","Hydrochlorothiazide",0.229786916260082,10
2021-11-01,"Lanarkshire","Hydrochlorothiazide",0.211490590461018,11
2021-12-01,"Lanarkshire","Hydrochlorothiazide",0.169371701682764,12
2022-01-01,"Lanarkshire","Hydrochlorothiazide",0.215672607786518,1
2022-02-01,"Lanarkshire","Hydrochlorothiazide",0.143756845564074,2
2022-03-01,"Lanarkshire","Hydrochlorothiazide",0.217166185402768,3
2022-04-01,"Lanarkshire","Hydrochlorothiazide",0.212237379269143,4
2022-05-01,"Lanarkshire","Hydrochlorothiazide",0.198645822961267,5
2022-06-01,"Lanarkshire","Hydrochlorothiazide",0.200736831624017,6
2022-07-01,"Lanarkshire","Hydrochlorothiazide",0.189759036144578,7
2022-08-01,"Lanarkshire","Hydrochlorothiazide",0.204470775664642,8
2022-09-01,"Lanarkshire","Hydrochlorothiazide",0.189236283978891,9
2022-10-01,"Lanarkshire","Hydrochlorothiazide",0.211789305984268,10
2022-11-01,"Lanarkshire","Hydrochlorothiazide",0.198123070795579,11
2022-12-01,"Lanarkshire","Hydrochlorothiazide",0.20648710544658,12
2023-01-01,"Lanarkshire","Hydrochlorothiazide",0.18296325799064,1
2023-02-01,"Lanarkshire","Hydrochlorothiazide",0.170043811610077,2
2023-03-01,"Lanarkshire","Hydrochlorothiazide",0.189236283978891,3
2023-04-01,"Lanarkshire","Hydrochlorothiazide",0.208354077466892,4
2023-05-01,"Lanarkshire","Hydrochlorothiazide",0.169072986159514,5
2023-06-01,"Lanarkshire","Hydrochlorothiazide",0.175570048790202,6
2023-07-01,"Lanarkshire","Hydrochlorothiazide",0.191924723688141,7
2023-08-01,"Lanarkshire","Hydrochlorothiazide",0.192447475853829,8
2023-09-01,"Lanarkshire","Hydrochlorothiazide",0.203649307975704,9
2023-10-01,"Lanarkshire","Hydrochlorothiazide",0.153987852235388,10
2023-11-01,"Lanarkshire","Hydrochlorothiazide",0.134944737628199,11
2023-12-01,"Lanarkshire","Hydrochlorothiazide",0.193717016827641,12
2024-01-01,"Lanarkshire","Hydrochlorothiazide",0.160820969829732,1
2024-02-01,"Lanarkshire","Hydrochlorothiazide",0.191775365926516,2
2024-03-01,"Lanarkshire","Hydrochlorothiazide",0.145623817584387,3
2024-04-01,"Lanarkshire","Hydrochlorothiazide",0.188489495170766,4
2024-05-01,"Lanarkshire","Hydrochlorothiazide",0.129045106044011,5
2024-06-01,"Lanarkshire","Hydrochlorothiazide",0.193492980185204,6
2024-07-01,"Lanarkshire","Hydrochlorothiazide",0.136737030767699,7
2024-08-01,"Lanarkshire","Hydrochlorothiazide",0.170846609578811,8
2024-09-01,"Lanarkshire","Hydrochlorothiazide",0.15555610873245,9
2024-10-01,"Lanarkshire","Hydrochlorothiazide",0.167803445185701,10
2024-11-01,"Lanarkshire","Hydrochlorothiazide",0.1439062033257,11
2024-12-01,"Lanarkshire","Hydrochlorothiazide",0.166235188688639,12
2019-01-01,"Lothian","Hydrochlorothiazide",0.186227413808647,1
2019-02-01,"Lothian","Hydrochlorothiazide",0.200743658572036,2
2019-03-01,"Lothian","Hydrochlorothiazide",0.162879993523805,3
2019-04-01,"Lothian","Hydrochlorothiazide",0.204386518474635,4
2019-05-01,"Lothian","Hydrochlorothiazide",0.179880006402602,5
2019-06-01,"Lothian","Hydrochlorothiazide",0.192409236673664,6
2019-07-01,"Lothian","Hydrochlorothiazide",0.199363787396809,7
2019-08-01,"Lothian","Hydrochlorothiazide",0.166136489497341,8
2019-09-01,"Lothian","Hydrochlorothiazide",0.193678718154873,9
2019-10-01,"Lothian","Hydrochlorothiazide",0.198204695609618,10
2019-11-01,"Lothian","Hydrochlorothiazide",0.161886486277641,11
2019-12-01,"Lothian","Hydrochlorothiazide",0.173863768078612,12
2020-01-01,"Lothian","Hydrochlorothiazide",0.159319925891719,1
2020-02-01,"Lothian","Hydrochlorothiazide",0.159954666632323,2
2020-03-01,"Lothian","Hydrochlorothiazide",0.192133262438619,3
2020-04-01,"Lothian","Hydrochlorothiazide",0.197652747139527,4
2020-05-01,"Lothian","Hydrochlorothiazide",0.127720875979019,5
2020-06-01,"Lothian","Hydrochlorothiazide",0.195996901729255,6
2020-07-01,"Lothian","Hydrochlorothiazide",0.144141342964221,7
2020-08-01,"Lothian","Hydrochlorothiazide",0.190091053099283,8
2020-09-01,"Lothian","Hydrochlorothiazide",0.148584528148452,9
2020-10-01,"Lothian","Hydrochlorothiazide",0.169337790623867,10
2020-11-01,"Lothian","Hydrochlorothiazide",0.184295594163329,11
2020-12-01,"Lothian","Hydrochlorothiazide",0.195831317188227,12
2021-01-01,"Lothian","Hydrochlorothiazide",0.136772830888508,1
2021-02-01,"Lothian","Hydrochlorothiazide",0.129045552307237,2
2021-03-01,"Lothian","Hydrochlorothiazide",0.166522853426404,3
2021-04-01,"Lothian","Hydrochlorothiazide",0.09813643798215,4
2021-05-01,"Lothian","Hydrochlorothiazide",0.176954679511121,5
2021-06-01,"Lothian","Hydrochlorothiazide",0.112818267286566,6
2021-07-01,"Lothian","Hydrochlorothiazide",0.151454660192924,7
2021-08-01,"Lothian","Hydrochlorothiazide",0.119000090151583,8
2021-09-01,"Lothian","Hydrochlorothiazide",0.140084521709053,9
2021-10-01,"Lothian","Hydrochlorothiazide",0.123250093371283,10
2021-11-01,"Lothian","Hydrochlorothiazide",0.184130009622302,11
2021-12-01,"Lothian","Hydrochlorothiazide",0.0819091529614795,12
2022-01-01,"Lothian","Hydrochlorothiazide",0.126727368732855,1
2022-02-01,"Lothian","Hydrochlorothiazide",0.139477378391953,2
2022-03-01,"Lothian","Hydrochlorothiazide",0.132136463739745,3
2022-04-01,"Lothian","Hydrochlorothiazide",0.16072739449045,4
2022-05-01,"Lothian","Hydrochlorothiazide",0.11484667791415,5
2022-06-01,"Lothian","Hydrochlorothiazide",0.141409198037271,6
2022-07-01,"Lothian","Hydrochlorothiazide",0.134454647314127,7
2022-08-01,"Lothian","Hydrochlorothiazide",0.133681919456,8
2022-09-01,"Lothian","Hydrochlorothiazide",0.126782563579864,9
2022-10-01,"Lothian","Hydrochlorothiazide",0.11922086953962,10
2022-11-01,"Lothian","Hydrochlorothiazide",0.138318286604763,11
2022-12-01,"Lothian","Hydrochlorothiazide",0.112045539428439,12
2023-01-01,"Lothian","Hydrochlorothiazide",0.111272811570312,1
2023-02-01,"Lothian","Hydrochlorothiazide",0.111659175499375,2
2023-03-01,"Lothian","Hydrochlorothiazide",0.127886460520046,3
2023-04-01,"Lothian","Hydrochlorothiazide",0.126341004803792,4
2023-05-01,"Lothian","Hydrochlorothiazide",0.108181900137803,5
2023-06-01,"Lothian","Hydrochlorothiazide",0.153772843767306,6
2023-07-01,"Lothian","Hydrochlorothiazide",0.106636444421549,7
2023-08-01,"Lothian","Hydrochlorothiazide",0.11436372300282,8
2023-09-01,"Lothian","Hydrochlorothiazide",0.107022808350612,9
2023-10-01,"Lothian","Hydrochlorothiazide",0.140139716556062,10
2023-11-01,"Lothian","Hydrochlorothiazide",0.113977359073757,11
2023-12-01,"Lothian","Hydrochlorothiazide",0.143727381611653,12
2024-01-01,"Lothian","Hydrochlorothiazide",0.0838409726067974,1
2024-02-01,"Lothian","Hydrochlorothiazide",0.159954666632323,2
2024-03-01,"Lothian","Hydrochlorothiazide",0.0884773397555604,3
2024-04-01,"Lothian","Hydrochlorothiazide",0.145272837327907,4
2024-05-01,"Lothian","Hydrochlorothiazide",0.135227375172254,5
2024-06-01,"Lothian","Hydrochlorothiazide",0.0989091658402771,6
2024-07-01,"Lothian","Hydrochlorothiazide",0.119772818009711,7
2024-08-01,"Lothian","Hydrochlorothiazide",0.112045539428439,8
2024-09-01,"Lothian","Hydrochlorothiazide",0.107409172279676,9
2024-10-01,"Lothian","Hydrochlorothiazide",0.110693265676716,10
2024-11-01,"Lothian","Hydrochlorothiazide",0.136000103030381,11
2024-12-01,"Lothian","Hydrochlorothiazide",0.110500083712185,12
2019-01-01,"Orkney","Hydrochlorothiazide",0.111414279217826,1
2019-02-01,"Orkney","Hydrochlorothiazide",0.0636653024101864,2
2019-03-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,3
2019-07-01,"Orkney","Hydrochlorothiazide",0.254661209640746,7
2020-01-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,1
2020-04-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,4
2020-09-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,9
2020-11-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,11
2021-01-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,1
2021-05-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,5
2021-09-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,9
2021-12-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,12
2022-03-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,3
2022-10-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,10
2022-12-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,12
2023-03-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,3
2023-06-01,"Orkney","Hydrochlorothiazide",0.127330604820373,6
2023-07-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,7
2023-08-01,"Orkney","Hydrochlorothiazide",0.127330604820373,8
2023-09-01,"Orkney","Hydrochlorothiazide",0.127330604820373,9
2023-10-01,"Orkney","Hydrochlorothiazide",0.127330604820373,10
2023-11-01,"Orkney","Hydrochlorothiazide",0.175079581628013,11
2023-12-01,"Orkney","Hydrochlorothiazide",0.0636653024101864,12
2024-01-01,"Orkney","Hydrochlorothiazide",0.175079581628013,1
2024-02-01,"Orkney","Hydrochlorothiazide",0.381991814461119,2
2024-03-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,3
2024-04-01,"Orkney","Hydrochlorothiazide",0.127330604820373,4
2024-05-01,"Orkney","Hydrochlorothiazide",0.127330604820373,5
2024-06-01,"Orkney","Hydrochlorothiazide",0.127330604820373,6
2024-07-01,"Orkney","Hydrochlorothiazide",0.254661209640746,7
2024-08-01,"Orkney","Hydrochlorothiazide",0.127330604820373,8
2024-09-01,"Orkney","Hydrochlorothiazide",0.0477489768076398,9
2024-10-01,"Orkney","Hydrochlorothiazide",0.127330604820373,10
2024-11-01,"Orkney","Hydrochlorothiazide",0.175079581628013,11
2024-12-01,"Orkney","Hydrochlorothiazide",0.254661209640746,12
2019-01-01,"Shetland","Hydrochlorothiazide",0.243354820018831,1
2019-02-01,"Shetland","Hydrochlorothiazide",0.304193525023539,2
2019-03-01,"Shetland","Hydrochlorothiazide",0.182516115014123,3
2019-04-01,"Shetland","Hydrochlorothiazide",0.243354820018831,4
2019-05-01,"Shetland","Hydrochlorothiazide",0.273774172521185,5
2019-06-01,"Shetland","Hydrochlorothiazide",0.243354820018831,6
2019-07-01,"Shetland","Hydrochlorothiazide",0.273774172521185,7
2019-08-01,"Shetland","Hydrochlorothiazide",0.304193525023539,8
2019-09-01,"Shetland","Hydrochlorothiazide",0.212935467516477,9
2019-10-01,"Shetland","Hydrochlorothiazide",0.304193525023539,10
2019-11-01,"Shetland","Hydrochlorothiazide",0.365032230028247,11
2019-12-01,"Shetland","Hydrochlorothiazide",0.304193525023539,12
2020-01-01,"Shetland","Hydrochlorothiazide",0.319403201274716,1
2020-02-01,"Shetland","Hydrochlorothiazide",0.121677410009416,2
2020-03-01,"Shetland","Hydrochlorothiazide",0.304193525023539,3
2020-04-01,"Shetland","Hydrochlorothiazide",0.212935467516477,4
2020-05-01,"Shetland","Hydrochlorothiazide",0.212935467516477,5
2020-06-01,"Shetland","Hydrochlorothiazide",0.273774172521185,6
2020-07-01,"Shetland","Hydrochlorothiazide",0.212935467516477,7
2020-08-01,"Shetland","Hydrochlorothiazide",0.273774172521185,8
2020-09-01,"Shetland","Hydrochlorothiazide",0.182516115014123,9
2020-10-01,"Shetland","Hydrochlorothiazide",0.243354820018831,10
2020-11-01,"Shetland","Hydrochlorothiazide",0.243354820018831,11
2020-12-01,"Shetland","Hydrochlorothiazide",0.304193525023539,12
2021-01-01,"Shetland","Hydrochlorothiazide",0.212935467516477,1
2021-02-01,"Shetland","Hydrochlorothiazide",0.152096762511769,2
2021-03-01,"Shetland","Hydrochlorothiazide",0.243354820018831,3
2021-04-01,"Shetland","Hydrochlorothiazide",0.243354820018831,4
2021-05-01,"Shetland","Hydrochlorothiazide",0.212935467516477,5
2021-06-01,"Shetland","Hydrochlorothiazide",0.212935467516477,6
2021-07-01,"Shetland","Hydrochlorothiazide",0.273774172521185,7
2021-08-01,"Shetland","Hydrochlorothiazide",0.152096762511769,8
2021-09-01,"Shetland","Hydrochlorothiazide",0.273774172521185,9
2021-10-01,"Shetland","Hydrochlorothiazide",0.121677410009416,10
2021-11-01,"Shetland","Hydrochlorothiazide",0.182516115014123,11
2021-12-01,"Shetland","Hydrochlorothiazide",0.212935467516477,12
2022-01-01,"Shetland","Hydrochlorothiazide",0.152096762511769,1
2022-02-01,"Shetland","Hydrochlorothiazide",0.212935467516477,2
2022-03-01,"Shetland","Hydrochlorothiazide",0.182516115014123,3
2022-04-01,"Shetland","Hydrochlorothiazide",0.182516115014123,4
2022-05-01,"Shetland","Hydrochlorothiazide",0.121677410009416,5
2022-06-01,"Shetland","Hydrochlorothiazide",0.121677410009416,6
2022-07-01,"Shetland","Hydrochlorothiazide",0.121677410009416,7
2022-08-01,"Shetland","Hydrochlorothiazide",0.121677410009416,8
2022-09-01,"Shetland","Hydrochlorothiazide",0.121677410009416,9
2022-10-01,"Shetland","Hydrochlorothiazide",0.121677410009416,10
2022-11-01,"Shetland","Hydrochlorothiazide",0.136887086260592,11
2022-12-01,"Shetland","Hydrochlorothiazide",0.152096762511769,12
2023-01-01,"Shetland","Hydrochlorothiazide",0.0912580575070616,1
2023-02-01,"Shetland","Hydrochlorothiazide",0.152096762511769,2
2023-03-01,"Shetland","Hydrochlorothiazide",0.152096762511769,3
2023-04-01,"Shetland","Hydrochlorothiazide",0.152096762511769,4
2023-05-01,"Shetland","Hydrochlorothiazide",0.0912580575070616,5
2023-06-01,"Shetland","Hydrochlorothiazide",0.121677410009416,6
2023-07-01,"Shetland","Hydrochlorothiazide",0.121677410009416,7
2023-08-01,"Shetland","Hydrochlorothiazide",0.121677410009416,8
2023-09-01,"Shetland","Hydrochlorothiazide",0.182516115014123,9
2023-10-01,"Shetland","Hydrochlorothiazide",0.0608387050047078,10
2023-11-01,"Shetland","Hydrochlorothiazide",0.152096762511769,11
2023-12-01,"Shetland","Hydrochlorothiazide",0.0608387050047078,12
2024-01-01,"Shetland","Hydrochlorothiazide",0.121677410009416,1
2024-02-01,"Shetland","Hydrochlorothiazide",0.121677410009416,2
2024-03-01,"Shetland","Hydrochlorothiazide",0.0608387050047078,3
2024-04-01,"Shetland","Hydrochlorothiazide",0.182516115014123,4
2024-05-01,"Shetland","Hydrochlorothiazide",0.152096762511769,5
2024-06-01,"Shetland","Hydrochlorothiazide",0.0912580575070616,6
2024-07-01,"Shetland","Hydrochlorothiazide",0.152096762511769,7
2024-08-01,"Shetland","Hydrochlorothiazide",0.152096762511769,8
2024-09-01,"Shetland","Hydrochlorothiazide",0.0912580575070616,9
2024-10-01,"Shetland","Hydrochlorothiazide",0.152096762511769,10
2024-11-01,"Shetland","Hydrochlorothiazide",0.0912580575070616,11
2024-12-01,"Shetland","Hydrochlorothiazide",0.182516115014123,12
2019-01-01,"Tayside","Hydrochlorothiazide",0.315936603822086,1
2019-02-01,"Tayside","Hydrochlorothiazide",0.249664623615317,2
2019-03-01,"Tayside","Hydrochlorothiazide",0.293524625061251,3
2019-04-01,"Tayside","Hydrochlorothiazide",0.232795392289958,4
2019-05-01,"Tayside","Hydrochlorothiazide",0.310875834424478,5
2019-06-01,"Tayside","Hydrochlorothiazide",0.215926160964599,6
2019-07-01,"Tayside","Hydrochlorothiazide",0.330636933977042,7
2019-08-01,"Tayside","Hydrochlorothiazide",0.202430775904311,8
2019-09-01,"Tayside","Hydrochlorothiazide",0.180500775181344,9
2019-10-01,"Tayside","Hydrochlorothiazide",0.251351546747853,10
2019-11-01,"Tayside","Hydrochlorothiazide",0.22773462289235,11
2019-12-01,"Tayside","Hydrochlorothiazide",0.180500775181344,12
2020-01-01,"Tayside","Hydrochlorothiazide",0.200743852771775,1
2020-02-01,"Tayside","Hydrochlorothiazide",0.183874621446416,2
2020-03-01,"Tayside","Hydrochlorothiazide",0.22773462289235,3
2020-04-01,"Tayside","Hydrochlorothiazide",0.221830391928474,4
2020-05-01,"Tayside","Hydrochlorothiazide",0.171222697952397,5
2020-06-01,"Tayside","Hydrochlorothiazide",0.183874621446416,6
2020-07-01,"Tayside","Hydrochlorothiazide",0.194417891024766,7
2020-08-01,"Tayside","Hydrochlorothiazide",0.209901435491256,8
2020-09-01,"Tayside","Hydrochlorothiazide",0.146762312530626,9
2020-10-01,"Tayside","Hydrochlorothiazide",0.215926160964599,10
2020-11-01,"Tayside","Hydrochlorothiazide",0.170379236386129,11
2020-12-01,"Tayside","Hydrochlorothiazide",0.193996160241632,12
2021-01-01,"Tayside","Hydrochlorothiazide",0.173753082651201,1
2021-02-01,"Tayside","Hydrochlorothiazide",0.192309237109096,2
2021-03-01,"Tayside","Hydrochlorothiazide",0.14507538939809,3
2021-04-01,"Tayside","Hydrochlorothiazide",0.220986930362206,4
2021-05-01,"Tayside","Hydrochlorothiazide",0.140014620000482,5
2021-06-01,"Tayside","Hydrochlorothiazide",0.206648083735651,6
2021-07-01,"Tayside","Hydrochlorothiazide",0.156883851325841,7
2021-08-01,"Tayside","Hydrochlorothiazide",0.222673853494742,8
2021-09-01,"Tayside","Hydrochlorothiazide",0.0910938491569401,9
2021-10-01,"Tayside","Hydrochlorothiazide",0.205804622169383,10
2021-11-01,"Tayside","Hydrochlorothiazide",0.162788082289717,11
2021-12-01,"Tayside","Hydrochlorothiazide",0.161944620723449,12
2022-01-01,"Tayside","Hydrochlorothiazide",0.120615003976319,1
2022-02-01,"Tayside","Hydrochlorothiazide",0.177126928916272,2
2022-03-01,"Tayside","Hydrochlorothiazide",0.141701543133018,3
2022-04-01,"Tayside","Hydrochlorothiazide",0.176283467350004,4
2022-05-01,"Tayside","Hydrochlorothiazide",0.114710773012443,5
2022-06-01,"Tayside","Hydrochlorothiazide",0.177126928916272,6
2022-07-01,"Tayside","Hydrochlorothiazide",0.131580004337802,7
2022-08-01,"Tayside","Hydrochlorothiazide",0.179536819105609,8
2022-09-01,"Tayside","Hydrochlorothiazide",0.124832311807659,9
2022-10-01,"Tayside","Hydrochlorothiazide",0.134110389036606,10
2022-11-01,"Tayside","Hydrochlorothiazide",0.150136158795698,11
2022-12-01,"Tayside","Hydrochlorothiazide",0.14929269722943,12
2023-01-01,"Tayside","Hydrochlorothiazide",0.151823081928233,1
2023-02-01,"Tayside","Hydrochlorothiazide",0.106276157349763,2
2023-03-01,"Tayside","Hydrochlorothiazide",0.140014620000482,3
2023-04-01,"Tayside","Hydrochlorothiazide",0.140014620000482,4
2023-05-01,"Tayside","Hydrochlorothiazide",0.118928080843783,5
2023-06-01,"Tayside","Hydrochlorothiazide",0.113867311446175,6
2023-07-01,"Tayside","Hydrochlorothiazide",0.126519234940195,7
2023-08-01,"Tayside","Hydrochlorothiazide",0.146641818021159,8
2023-09-01,"Tayside","Hydrochlorothiazide",0.0961546185545478,9
2023-10-01,"Tayside","Hydrochlorothiazide",0.134953850602874,10
2023-11-01,"Tayside","Hydrochlorothiazide",0.113867311446175,11
2023-12-01,"Tayside","Hydrochlorothiazide",0.0851896181930643,12
2024-01-01,"Tayside","Hydrochlorothiazide",0.130736542771534,1
2024-02-01,"Tayside","Hydrochlorothiazide",0.107963080482299,2
2024-03-01,"Tayside","Hydrochlorothiazide",0.100371926385888,3
2024-04-01,"Tayside","Hydrochlorothiazide",0.108806542048567,4
2024-05-01,"Tayside","Hydrochlorothiazide",0.100371926385888,5
2024-06-01,"Tayside","Hydrochlorothiazide",0.0809723103617245,6
2024-07-01,"Tayside","Hydrochlorothiazide",0.0978415416870838,7
2024-08-01,"Tayside","Hydrochlorothiazide",0.0953111569882799,8
2024-09-01,"Tayside","Hydrochlorothiazide",0.127362696506463,9
2024-10-01,"Tayside","Hydrochlorothiazide",0.101215387952156,10
2024-11-01,"Tayside","Hydrochlorothiazide",0.0894069260244041,11
2024-12-01,"Tayside","Hydrochlorothiazide",0.120133025938451,12
2019-01-01,"Western Isles","Hydrochlorothiazide",0.214340392957387,1
2019-02-01,"Western Isles","Hydrochlorothiazide",0.0803776473590202,2
2019-03-01,"Western Isles","Hydrochlorothiazide",0.214340392957387,3
2019-04-01,"Western Isles","Hydrochlorothiazide",0.16075529471804,4
2019-05-01,"Western Isles","Hydrochlorothiazide",0.187547843837714,5
2019-06-01,"Western Isles","Hydrochlorothiazide",0.16075529471804,6
2019-07-01,"Western Isles","Hydrochlorothiazide",0.16075529471804,7
2019-08-01,"Western Isles","Hydrochlorothiazide",0.24113294207706,8
2019-09-01,"Western Isles","Hydrochlorothiazide",0.147359020158204,9
2019-10-01,"Western Isles","Hydrochlorothiazide",0.16075529471804,10
2019-11-01,"Western Isles","Hydrochlorothiazide",0.107170196478694,11
2019-12-01,"Western Isles","Hydrochlorothiazide",0.321510589436081,12
2020-01-01,"Western Isles","Hydrochlorothiazide",0.214340392957387,1
2020-02-01,"Western Isles","Hydrochlorothiazide",0.16075529471804,2
2020-03-01,"Western Isles","Hydrochlorothiazide",0.214340392957387,3
2020-04-01,"Western Isles","Hydrochlorothiazide",0.294718040316407,4
2020-05-01,"Western Isles","Hydrochlorothiazide",0.187547843837714,5
2020-06-01,"Western Isles","Hydrochlorothiazide",0.24113294207706,6
2020-07-01,"Western Isles","Hydrochlorothiazide",0.24113294207706,7
2020-08-01,"Western Isles","Hydrochlorothiazide",0.187547843837714,8
2020-09-01,"Western Isles","Hydrochlorothiazide",0.214340392957387,9
2020-10-01,"Western Isles","Hydrochlorothiazide",0.133962745598367,10
2020-11-01,"Western Isles","Hydrochlorothiazide",0.187547843837714,11
2020-12-01,"Western Isles","Hydrochlorothiazide",0.0803776473590202,12
2021-01-01,"Western Isles","Hydrochlorothiazide",0.174151569277877,1
2021-02-01,"Western Isles","Hydrochlorothiazide",0.267925491196734,2
2021-03-01,"Western Isles","Hydrochlorothiazide",0.187547843837714,3
2021-04-01,"Western Isles","Hydrochlorothiazide",0.16075529471804,4
2021-05-01,"Western Isles","Hydrochlorothiazide",0.187547843837714,5
2021-06-01,"Western Isles","Hydrochlorothiazide",0.16075529471804,6
2021-07-01,"Western Isles","Hydrochlorothiazide",0.187547843837714,7
2021-08-01,"Western Isles","Hydrochlorothiazide",0.107170196478694,8
2021-09-01,"Western Isles","Hydrochlorothiazide",0.214340392957387,9
2021-10-01,"Western Isles","Hydrochlorothiazide",0.16075529471804,10
2021-11-01,"Western Isles","Hydrochlorothiazide",0.187547843837714,11
2021-12-01,"Western Isles","Hydrochlorothiazide",0.187547843837714,12
2022-01-01,"Western Isles","Hydrochlorothiazide",0.133962745598367,1
2022-02-01,"Western Isles","Hydrochlorothiazide",0.187547843837714,2
